Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
39,<music21.chord.Chord G3 B3 C4 D4 E4 G4 C5 E5 G5>,"[0, 1, 3, 5, 8]","[11, 0, 2, 4, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,10,4
39.5,<music21.chord.Chord G3 B3 C4 D4 E4 G4>,"[0, 1, 3, 5, 8]","[11, 0, 2, 4, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,10,4 1/2
40,<music21.chord.Chord F3 A3 C4 A4 C#5 E5>,"[0, 3, 4, 7, 8]","[9, 0, 1, 4, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,11,1
42,<music21.chord.Chord D3 F#3 A3 F4 A4 C5>,"[0, 3, 5, 8, 9]","[9, 0, 2, 5, 6]",Bachlund_Commedia_Dellarte.xml,Bachlund,11,3
44,<music21.chord.Chord F3 A3 C4 D5 F5 A5>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,12,1
46,<music21.chord.Chord D4 F4 A4 A5 C6 E6>,"[0, 3, 5, 7, 8]","[9, 0, 2, 4, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,12,3
47.5,<music21.chord.Chord D4 F4 A4 C6>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,12,4 1/2
47.66666667,<music21.chord.Chord D4 F4 A4 A5>,"[0, 3, 7]","[2, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,12,4 2/3
47.83333333,<music21.chord.Chord D4 F4 A4 F5>,"[0, 3, 7]","[2, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,12,4 5/6
48,<music21.chord.Chord B3 D4 F#4 G4 B4 D5>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Bachlund_Commedia_Dellarte.xml,Bachlund,13,1
52,<music21.chord.Chord A4 C5 D#5 E5>,"[0, 3, 6, 7]","[9, 0, 3, 4]",Bachlund_Commedia_Dellarte.xml,Bachlund,14,1
52.5,<music21.chord.Chord F4 A4 B4 C#5>,"[0, 2, 4, 8]","[9, 11, 1, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,14,1 1/2
53,<music21.chord.Chord D5 F5 A5>,"[0, 3, 7]","[2, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,14,2
53.5,<music21.chord.Chord C5 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,14,2 1/2
