Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
41.5,<music21.chord.Chord F2 C3 B-3 E-4 G4>,"[0, 2, 4, 7, 9]","[3, 5, 7, 10, 0]",Copland_Piano_Blues_No_3.mxl,Copland,12,1.000
42,<music21.chord.Chord G2 D3 A3 D4 F4>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Copland_Piano_Blues_No_3.mxl,Copland,12,1.500
43.5,<music21.chord.Chord A-2 E-3 B-3 D4 B-4 F5>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,12,3.000
44.5,<music21.chord.Chord A-1 A-2 E-3 B-3 D4 B-4 F5>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,12,4.000
45.5,<music21.chord.Chord G3 E-5 G5>,"[0, 4]","[3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,13,1.000
46,<music21.chord.Chord A-3 C5 E-5>,"[0, 4, 7]","[8, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,13,2.000
47,<music21.chord.Chord B-3 E-5 G5>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,13,4.000
48,<music21.chord.Chord B-4 D5 F5>,"[0, 4, 7]","[10, 2, 5]",Copland_Piano_Blues_No_3.mxl,Copland,13,6.000
49,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,14,1.000
49.5,<music21.chord.Chord A-3 E-5 G5>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,Copland,14,1.333
50.5,<music21.chord.Chord B-3 D5 F5>,"[0, 4, 7]","[10, 2, 5]",Copland_Piano_Blues_No_3.mxl,Copland,14,2.000
51.25,<music21.chord.Chord G3 D5 F5>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,14,2.500
51.5,<music21.chord.Chord A-3 C5 E-5>,"[0, 4, 7]","[8, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,14,2.667
52,<music21.chord.Chord B-3 B-4 D5>,"[0, 4]","[10, 2]",Copland_Piano_Blues_No_3.mxl,Copland,15,1.000
52.5,<music21.chord.Chord C4 A-4 C5>,"[0, 4]","[8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,15,1.333
53.5,<music21.chord.Chord D4 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Copland_Piano_Blues_No_3.mxl,Copland,15,2.000
54.5,<music21.chord.Chord E-4 C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,15,2.667
55,<music21.chord.Chord E-4 C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,16,1.000
55.5,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,16,1.333
56,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,16,1.667
57,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,16,2.333
57.5,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,16,2.667
58,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,17,1.000
58.5,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,17,1.333
59.5,<music21.chord.Chord C4 F4 A-4>,"[0, 3, 7]","[5, 8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,17,2.000
60,<music21.chord.Chord D4 E-4 G4>,"[0, 1, 5]","[2, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,17,2.333
61,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,18,1.000
61.5,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,18,2.000
62.5,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,18,4.000
63.5,<music21.chord.Chord B-3 F4 A4>,"[0, 4, 5]","[5, 9, 10]",Copland_Piano_Blues_No_3.mxl,Copland,18,6.000
64.5,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,19,1.000
65,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,19,2.000
66,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,19,4.000
67,<music21.chord.Chord C3 A-3 G4 B-4>,"[0, 1, 3, 5]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,Copland,19,6.000
68,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,20,1.000
68.5,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,20,1.500
69.5,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,20,2.500
70,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,20,3.000
71,<music21.chord.Chord B-3 F4 A4>,"[0, 4, 5]","[5, 9, 10]",Copland_Piano_Blues_No_3.mxl,Copland,20,4.000
72,<music21.chord.Chord C4 E-4 G4>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,Copland,21,1.000
72.5,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Copland_Piano_Blues_No_3.mxl,Copland,21,1.500
73.5,<music21.chord.Chord E-4 G4 B-4>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,21,2.500
74,<music21.chord.Chord E-4 G4 B-4>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,21,3.000
75,<music21.chord.Chord A-2 E-4 G4 B-4 E-5 G5>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,21,4.000
76,<music21.chord.Chord F2 A-3 E-5 B-5 D6>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,22,1.000
76.5,<music21.chord.Chord A-2 B-3 C5 E-5>,"[0, 2, 4, 7]","[8, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,22,2.000
77.5,<music21.chord.Chord B-2 C4 E-4 F4>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,Copland,22,4.000
78.5,<music21.chord.Chord B-2 B-3 C4 E-4 A-4 F5>,"[0, 2, 4, 7, 9]","[8, 10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,Copland,22,6.000
79.5,<music21.chord.Chord F2 A-3 E-5 B-5 D6>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,23,1.000
80,<music21.chord.Chord A-2 B-3 C5 E-5>,"[0, 2, 4, 7]","[8, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,23,2.000
81,<music21.chord.Chord B-2 C4 E-4 F4>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,Copland,23,4.000
82,<music21.chord.Chord B-2 A-3 C4 E-4 A-4 F5>,"[0, 2, 4, 7, 9]","[8, 10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,Copland,23,6.000
83,<music21.chord.Chord B-4 F5>,"[0, 5]","[5, 10]",Copland_Piano_Blues_No_3.mxl,Copland,24,1.000
83.5,<music21.chord.Chord A-4>,[0],[8],Copland_Piano_Blues_No_3.mxl,Copland,24,1.500
84,<music21.chord.Chord C4 A-4>,"[0, 4]","[8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,24,2.000
84.5,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Copland_Piano_Blues_No_3.mxl,Copland,24,2.500
85,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Copland_Piano_Blues_No_3.mxl,Copland,24,3.000
85.5,<music21.chord.Chord C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,24,3.500
86,<music21.chord.Chord A-4 E-5>,"[0, 5]","[3, 8]",Copland_Piano_Blues_No_3.mxl,Copland,24,4.000
86.5,<music21.chord.Chord A-4 C5>,"[0, 4]","[8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,24,4.500
87,<music21.chord.Chord A-4 B-4>,"[0, 2]","[8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,25,1.000
87.5,<music21.chord.Chord A-4 C5>,"[0, 4]","[8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,25,1.500
88,<music21.chord.Chord E-4 C5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,Copland,25,2.000
88.5,<music21.chord.Chord E-4 B-5>,"[0, 5]","[10, 3]",Copland_Piano_Blues_No_3.mxl,Copland,25,2.500
89,<music21.chord.Chord E-5 B-5>,"[0, 5]","[10, 3]",Copland_Piano_Blues_No_3.mxl,Copland,25,3.000
89.5,<music21.chord.Chord E-5 F5>,"[0, 2]","[3, 5]",Copland_Piano_Blues_No_3.mxl,Copland,25,3.500
90,<music21.chord.Chord C4 F5>,"[0, 5]","[0, 5]",Copland_Piano_Blues_No_3.mxl,Copland,25,4.000
90.5,<music21.chord.Chord C4 A-5>,"[0, 4]","[8, 0]",Copland_Piano_Blues_No_3.mxl,Copland,25,4.500
91,<music21.chord.Chord F3 E-4 G4 D6>,"[0, 1, 3, 5]","[2, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,26,1.000
91.5,<music21.chord.Chord G3 D4 F4 B-5>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,26,1.500
92.5,<music21.chord.Chord A-3 G4 B-4 G5>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,26,2.500
93,<music21.chord.Chord A-3 G4 B-4 G5>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,26,3.000
94,<music21.chord.Chord C3 A-3 G4 B-4 G5>,"[0, 1, 3, 5]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,Copland,26,4.000
94.5,<music21.chord.Chord C3 A-3 G4 B-5>,"[0, 1, 3, 5]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,Copland,26,4.500
95,<music21.chord.Chord F3 E-4 G4 D5 D6>,"[0, 1, 3, 5]","[2, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland,27,1.000
95.5,<music21.chord.Chord G3 D4 F4 B-4 B-5>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Copland_Piano_Blues_No_3.mxl,Copland,27,1.500
96.5,<music21.chord.Chord A-3 E-4 G4 E-5 E-6>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,Copland,27,2.500
97,<music21.chord.Chord A-3 E-4 G4 E-5 E-6>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,Copland,27,3.000
98,<music21.chord.Chord A-3 E-4 G4 B-4 E-5 E-6>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,27,4.000
98.5,<music21.chord.Chord A-3 E-4 G4 B-4 G5 G6>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,27,4.500
99,<music21.chord.Chord A-3 B-4 F5 F6>,"[0, 3, 5]","[5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland,28,1.000
99.5,<music21.chord.Chord B-3 A-4 D-5 D-6>,"[0, 2, 5]","[8, 10, 1]",Copland_Piano_Blues_No_3.mxl,Copland,28,1.500
100.5,<music21.chord.Chord C-4 B-4 D-5 F5 D-6 F6>,"[0, 1, 3, 7]","[10, 11, 1, 5]",Copland_Piano_Blues_No_3.mxl,Copland,28,2.500
101,<music21.chord.Chord C-4 B-4 D-5 F5 D-6 F6>,"[0, 1, 3, 7]","[10, 11, 1, 5]",Copland_Piano_Blues_No_3.mxl,Copland,28,3.000
102,<music21.chord.Chord D-4 A-4 C5 E-5 C6 E-6>,"[0, 4, 5, 7]","[8, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland,28,4.000
103,<music21.chord.Chord E-4 G-4 B-4 F5 F6>,"[0, 2, 3, 7]","[3, 5, 6, 10]",Copland_Piano_Blues_No_3.mxl,Copland,29,1.000
