Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
325.5,<music21.chord.Chord F3 D4>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,163,2.500
326,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,164,1.000
326.5,<music21.chord.Chord E-3 F4>,"[0, 2]","[3, 5]",Simpson_Invention_no6.xml,Simpson,164,1.500
327,<music21.chord.Chord F3 E-4>,"[0, 2]","[3, 5]",Simpson_Invention_no6.xml,Simpson,164,2.000
327.5,<music21.chord.Chord F3 A4>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,164,2.500
328,<music21.chord.Chord B-2 B-4>,[0],[10],Simpson_Invention_no6.xml,Simpson,165,1.000
328.5,<music21.chord.Chord B-2 D4>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,165,1.500
329,<music21.chord.Chord D3 F4>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,165,2.000
329.5,<music21.chord.Chord D3 B-4>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,165,2.500
330,<music21.chord.Chord D-3 A4>,"[0, 4]","[9, 1]",Simpson_Invention_no6.xml,Simpson,166,1.000
330.5,<music21.chord.Chord D-3 G4>,"[0, 6]","[1, 7]",Simpson_Invention_no6.xml,Simpson,166,1.500
331,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,166,2.000
331.5,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Simpson_Invention_no6.xml,Simpson,166,2.500
332,<music21.chord.Chord D3 F4>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,167,1.000
332.5,<music21.chord.Chord A3 A4>,[0],[9],Simpson_Invention_no6.xml,Simpson,167,1.500
333,<music21.chord.Chord D4 D5>,[0],[2],Simpson_Invention_no6.xml,Simpson,167,2.000
333.5,<music21.chord.Chord D4 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,167,2.500
334,<music21.chord.Chord D-4 A5>,"[0, 4]","[9, 1]",Simpson_Invention_no6.xml,Simpson,168,1.000
334.5,<music21.chord.Chord D-4 G5>,"[0, 6]","[1, 7]",Simpson_Invention_no6.xml,Simpson,168,1.500
335,<music21.chord.Chord A3 F5>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,168,2.000
335.5,<music21.chord.Chord A3 E5>,"[0, 5]","[4, 9]",Simpson_Invention_no6.xml,Simpson,168,2.500
336,<music21.chord.Chord D4 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,169,1.000
336.3333333,<music21.chord.Chord E4 F5>,"[0, 1]","[4, 5]",Simpson_Invention_no6.xml,Simpson,169,1.333
336.5,<music21.chord.Chord E4 D5>,"[0, 2]","[2, 4]",Simpson_Invention_no6.xml,Simpson,169,1.500
336.6666667,<music21.chord.Chord F4 D5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,169,1.667
337,<music21.chord.Chord G4 B-4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,169,2.000
337.5,<music21.chord.Chord G4 E5>,"[0, 3]","[4, 7]",Simpson_Invention_no6.xml,Simpson,169,2.500
338,<music21.chord.Chord A4 D5>,"[0, 5]","[9, 2]",Simpson_Invention_no6.xml,Simpson,170,1.000
338.3333333,<music21.chord.Chord F4 D5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,170,1.333
338.6666667,<music21.chord.Chord D4 D5>,[0],[2],Simpson_Invention_no6.xml,Simpson,170,1.667
339,<music21.chord.Chord B-3 D-5>,"[0, 3]","[10, 1]",Simpson_Invention_no6.xml,Simpson,170,2.000
339.3333333,<music21.chord.Chord A3 D-5>,"[0, 4]","[9, 1]",Simpson_Invention_no6.xml,Simpson,170,2.333
339.6666667,<music21.chord.Chord G3 D-5>,"[0, 6]","[1, 7]",Simpson_Invention_no6.xml,Simpson,170,2.667
340,<music21.chord.Chord D4 A5>,"[0, 5]","[9, 2]",Simpson_Invention_no6.xml,Simpson,171,1.000
340.5,<music21.chord.Chord D4 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,171,1.500
341,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,171,2.000
341.5,<music21.chord.Chord B-3 G5>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,171,2.500
342,<music21.chord.Chord C4 F5>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,Simpson,172,1.000
342.3333333,<music21.chord.Chord B-3 F5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,Simpson,172,1.333
342.6666667,<music21.chord.Chord A3 F5>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,172,1.667
343,<music21.chord.Chord G3 E5>,"[0, 3]","[4, 7]",Simpson_Invention_no6.xml,Simpson,172,2.000
343.3333333,<music21.chord.Chord F3 E5>,"[0, 1]","[4, 5]",Simpson_Invention_no6.xml,Simpson,172,2.333
343.6666667,<music21.chord.Chord E3 E5>,[0],[4],Simpson_Invention_no6.xml,Simpson,172,2.667
344,<music21.chord.Chord D3 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,173,1.000
344.5,<music21.chord.Chord D3 D5>,[0],[2],Simpson_Invention_no6.xml,Simpson,173,1.500
345,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Simpson_Invention_no6.xml,Simpson,173,2.000
345.5,<music21.chord.Chord C4 E5>,"[0, 4]","[0, 4]",Simpson_Invention_no6.xml,Simpson,173,2.500
346,<music21.chord.Chord B-3 D5>,"[0, 4]","[10, 2]",Simpson_Invention_no6.xml,Simpson,174,1.000
346.3333333,<music21.chord.Chord A3 D5>,"[0, 5]","[9, 2]",Simpson_Invention_no6.xml,Simpson,174,1.333
346.6666667,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,Simpson,174,1.667
347,<music21.chord.Chord F3 C5>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,Simpson,174,2.000
347.3333333,<music21.chord.Chord E3 C5>,"[0, 4]","[0, 4]",Simpson_Invention_no6.xml,Simpson,174,2.333
347.6666667,<music21.chord.Chord D3 C5>,"[0, 2]","[0, 2]",Simpson_Invention_no6.xml,Simpson,174,2.667
348,<music21.chord.Chord G3 B-4>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,Simpson,175,1.000
348.5,<music21.chord.Chord G3 G4>,[0],[7],Simpson_Invention_no6.xml,Simpson,175,1.500
349,<music21.chord.Chord F3 D4>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,175,2.000
349.5,<music21.chord.Chord F3 A4>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,175,2.500
350,<music21.chord.Chord E-3 G4>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,Simpson,176,1.000
350.3333333,<music21.chord.Chord D3 G4>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,Simpson,176,1.333
350.5,<music21.chord.Chord D3 E-4>,"[0, 1]","[2, 3]",Simpson_Invention_no6.xml,Simpson,176,1.500
350.6666667,<music21.chord.Chord C3 E-4>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,176,1.667
351,<music21.chord.Chord B-2 B-3>,[0],[10],Simpson_Invention_no6.xml,Simpson,176,2.000
351.3333333,<music21.chord.Chord A2 B-3>,"[0, 1]","[9, 10]",Simpson_Invention_no6.xml,Simpson,176,2.333
351.5,<music21.chord.Chord A2 F4>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,Simpson,176,2.500
351.6666667,<music21.chord.Chord G2 F4>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,Simpson,176,2.667
352,<music21.chord.Chord C3 E-4>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,177,1.000
352.5,<music21.chord.Chord C3 G4>,"[0, 5]","[7, 0]",Simpson_Invention_no6.xml,Simpson,177,1.500
353,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,Simpson,177,2.000
353.5,<music21.chord.Chord E-3 E-4>,[0],[3],Simpson_Invention_no6.xml,Simpson,177,2.500
354,<music21.chord.Chord F3 D4>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,Simpson,178,1.000
