measureNumber,beatNumber,Offset,Chord,NormalForm,PCsInNormalForm,File,Composer
36,5.750,148.875,<music21.chord.Chord C4 C#4>,"[0, 1]","[0, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,6.000,149,<music21.chord.Chord A3 C4>,"[0, 3]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,6.250,149.125,<music21.chord.Chord F#3 C4>,"[0, 6]","[0, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,6.500,149.25,<music21.chord.Chord D3 C4>,"[0, 2]","[0, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,6.750,149.375,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,7.000,149.5,<music21.chord.Chord C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,7.250,149.625,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,7.500,149.75,<music21.chord.Chord F3>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
36,7.750,149.875,<music21.chord.Chord C#3>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,1.000,150,<music21.chord.Chord D2 E4>,"[0, 2]","[2, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,1.250,150.125,<music21.chord.Chord F#2 E4>,"[0, 2]","[4, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,1.500,150.25,<music21.chord.Chord A2 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,1.750,150.375,<music21.chord.Chord C#3 E4>,"[0, 3]","[1, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,2.000,150.5,<music21.chord.Chord F3 E4>,"[0, 1]","[4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,2.250,150.625,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,2.500,150.75,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,2.750,150.875,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,3.000,151,<music21.chord.Chord D3 E4>,"[0, 2]","[2, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,3.250,151.125,<music21.chord.Chord F#3 E4>,"[0, 2]","[4, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,3.500,151.25,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,3.750,151.375,<music21.chord.Chord C#4 E4>,"[0, 3]","[1, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,4.000,151.5,<music21.chord.Chord E4 F4>,"[0, 1]","[4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,4.250,151.625,<music21.chord.Chord E4 A4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,4.500,151.75,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,4.750,151.875,<music21.chord.Chord E4 E5>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,5.000,152,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,5.250,152.125,<music21.chord.Chord E4 A4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,5.500,152.25,<music21.chord.Chord E4 F4>,"[0, 1]","[4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,5.750,152.375,<music21.chord.Chord C#4 E4>,"[0, 3]","[1, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,6.000,152.5,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,6.250,152.625,<music21.chord.Chord F#3 E4>,"[0, 2]","[4, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,6.500,152.75,<music21.chord.Chord D3 E4>,"[0, 2]","[2, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,6.750,152.875,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,7.000,153,<music21.chord.Chord C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,7.250,153.125,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,7.500,153.25,<music21.chord.Chord F3>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
37,7.750,153.375,<music21.chord.Chord C#3>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,1.000,153.5,<music21.chord.Chord F#2 A3>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,1.250,153.625,<music21.chord.Chord B-2 A3>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,1.500,153.75,<music21.chord.Chord C#3 A3>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,1.750,153.875,<music21.chord.Chord F3 A3>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,2.000,154,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,2.250,154.125,<music21.chord.Chord A3 C#4>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,2.500,154.25,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,2.750,154.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,3.000,154.5,<music21.chord.Chord F#3 A3>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,3.250,154.625,<music21.chord.Chord A3 B-3>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,3.500,154.75,<music21.chord.Chord A3 C#4>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,3.750,154.875,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,4.000,155,<music21.chord.Chord A3 A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,4.250,155.125,<music21.chord.Chord A3 C#5>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,4.500,155.25,<music21.chord.Chord A3 E5>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,4.750,155.375,<music21.chord.Chord A3 G#5>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,5.000,155.5,<music21.chord.Chord A3 E5>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,5.250,155.625,<music21.chord.Chord A3 C#5>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,5.500,155.75,<music21.chord.Chord A3 A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,5.750,155.875,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,6.000,156,<music21.chord.Chord A3 C#4>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,6.250,156.125,<music21.chord.Chord A3 B-3>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,6.500,156.25,<music21.chord.Chord F#3 A3>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,6.750,156.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,7.000,156.5,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,7.250,156.625,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,7.500,156.75,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
38,7.750,156.875,<music21.chord.Chord F3>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,1.000,157,<music21.chord.Chord F#2 G#4>,"[0, 2]","[6, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,1.250,157.125,<music21.chord.Chord B-2 G#4>,"[0, 2]","[8, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,1.500,157.25,<music21.chord.Chord C#3 G#4>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,1.750,157.375,<music21.chord.Chord F3 G#4>,"[0, 3]","[5, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,2.000,157.5,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,2.250,157.625,<music21.chord.Chord C#4 G#4>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,2.500,157.75,<music21.chord.Chord E4 G#4>,"[0, 4]","[4, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,2.750,157.875,<music21.chord.Chord G#4>,[0],[8],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,3.000,158,<music21.chord.Chord F#3 G#4>,"[0, 2]","[6, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,3.250,158.125,<music21.chord.Chord B-3 G#4>,"[0, 2]","[8, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,3.500,158.25,<music21.chord.Chord C#4 G#4>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,3.750,158.375,<music21.chord.Chord F4 G#4>,"[0, 3]","[5, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,4.000,158.5,<music21.chord.Chord G#4 A4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,4.250,158.625,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,4.500,158.75,<music21.chord.Chord G#4 E5>,"[0, 4]","[4, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,4.750,158.875,<music21.chord.Chord G#4 G#5>,[0],[8],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,5.000,159,<music21.chord.Chord G#4 E5>,"[0, 4]","[4, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,5.250,159.125,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,5.500,159.25,<music21.chord.Chord G#4 A4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,5.750,159.375,<music21.chord.Chord F4 G#4>,"[0, 3]","[5, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,6.000,159.5,<music21.chord.Chord C#4 G#4>,"[0, 5]","[8, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,6.250,159.625,<music21.chord.Chord B-3 G#4>,"[0, 2]","[8, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,6.500,159.75,<music21.chord.Chord F#3 G#4>,"[0, 2]","[6, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,6.750,159.875,<music21.chord.Chord G#4>,[0],[8],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,7.000,160,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,7.250,160.125,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,7.500,160.25,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
39,7.750,160.375,<music21.chord.Chord F3>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,1.000,160.5,<music21.chord.Chord F2 A3>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,1.250,160.625,<music21.chord.Chord A2 A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,1.500,160.75,<music21.chord.Chord C3 A3>,"[0, 3]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,1.750,160.875,<music21.chord.Chord E3 A3>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,2.000,161,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,2.250,161.125,<music21.chord.Chord A3 C#4>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,2.500,161.25,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,2.750,161.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,3.000,161.5,<music21.chord.Chord F3 A3>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,3.250,161.625,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,3.500,161.75,<music21.chord.Chord A3 C4>,"[0, 3]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,3.750,161.875,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,4.000,162,<music21.chord.Chord A3 A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,4.250,162.125,<music21.chord.Chord A3 C#5>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,4.500,162.25,<music21.chord.Chord A3 E5>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,4.750,162.375,<music21.chord.Chord A3 G#5>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,5.000,162.5,<music21.chord.Chord A3 E5>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,5.250,162.625,<music21.chord.Chord A3 C#5>,"[0, 4]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,5.500,162.75,<music21.chord.Chord A3 A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,5.750,162.875,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,6.000,163,<music21.chord.Chord A3 C4>,"[0, 3]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,6.250,163.125,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,6.500,163.25,<music21.chord.Chord F3 A3>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,6.750,163.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,7.000,163.5,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,7.250,163.625,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,7.500,163.75,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
40,7.750,163.875,<music21.chord.Chord E3>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,1.000,164,<music21.chord.Chord F2 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,1.250,164.125,<music21.chord.Chord A2 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,1.500,164.25,<music21.chord.Chord C3 B4>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,1.750,164.375,<music21.chord.Chord E3 B4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,2.000,164.5,<music21.chord.Chord A3 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,2.250,164.625,<music21.chord.Chord C#4 B4>,"[0, 2]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,2.500,164.75,<music21.chord.Chord E4 B4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,2.750,164.875,<music21.chord.Chord G#4 B4>,"[0, 3]","[8, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,3.000,165,<music21.chord.Chord F3 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,3.250,165.125,<music21.chord.Chord A3 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,3.500,165.25,<music21.chord.Chord C4 B4>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,3.750,165.375,<music21.chord.Chord E4 B4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,4.000,165.5,<music21.chord.Chord A4 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,4.250,165.625,<music21.chord.Chord B4 C#5>,"[0, 2]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,4.500,165.75,<music21.chord.Chord B4 E5>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,4.750,165.875,<music21.chord.Chord B4 G#5>,"[0, 3]","[8, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,5.000,166,<music21.chord.Chord B4 E5>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,5.250,166.125,<music21.chord.Chord B4 C#5>,"[0, 2]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,5.500,166.25,<music21.chord.Chord A4 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,5.750,166.375,<music21.chord.Chord E4 B4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,6.000,166.5,<music21.chord.Chord C4 B4>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,6.250,166.625,<music21.chord.Chord A3 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,6.500,166.75,<music21.chord.Chord F3 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,6.750,166.875,<music21.chord.Chord G#4 B4>,"[0, 3]","[8, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,7.000,167,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,7.250,167.125,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,7.500,167.25,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
41,7.750,167.375,<music21.chord.Chord E3>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,1.000,167.5,<music21.chord.Chord E-2 G3>,"[0, 4]","[3, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,1.250,167.625,<music21.chord.Chord G2 G3>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,1.500,167.75,<music21.chord.Chord B-2 G3>,"[0, 3]","[7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,1.750,167.875,<music21.chord.Chord D3 G3>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,2.000,168,<music21.chord.Chord G3>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,2.250,168.125,<music21.chord.Chord G3 B3>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,2.500,168.25,<music21.chord.Chord G3 D4>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,2.750,168.375,<music21.chord.Chord G3 F#4>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,3.000,168.5,<music21.chord.Chord E-3 G3>,"[0, 4]","[3, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,3.250,168.625,<music21.chord.Chord G3>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,3.500,168.75,<music21.chord.Chord G3 B-3>,"[0, 3]","[7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,3.750,168.875,<music21.chord.Chord G3 D4>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,4.000,169,<music21.chord.Chord G3 G4>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,4.250,169.125,<music21.chord.Chord G3 B4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,4.500,169.25,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,4.750,169.375,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,5.000,169.5,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,5.250,169.625,<music21.chord.Chord G3 B4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,5.500,169.75,<music21.chord.Chord G3 G4>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,5.750,169.875,<music21.chord.Chord G3 D4>,"[0, 5]","[2, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,6.000,170,<music21.chord.Chord G3 B-3>,"[0, 3]","[7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,6.250,170.125,<music21.chord.Chord G3>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,6.500,170.25,<music21.chord.Chord E-3 G3>,"[0, 4]","[3, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,6.750,170.375,<music21.chord.Chord G3 F#4>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,7.000,170.5,<music21.chord.Chord D4>,[0],[2],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,7.250,170.625,<music21.chord.Chord B3>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,7.500,170.75,<music21.chord.Chord G3>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
42,7.750,170.875,<music21.chord.Chord D3>,[0],[2],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,1.000,171,<music21.chord.Chord E-2 F4>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,1.250,171.125,<music21.chord.Chord G2 F4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,1.500,171.25,<music21.chord.Chord B-2 F4>,"[0, 5]","[5, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,1.750,171.375,<music21.chord.Chord D3 F4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,2.000,171.5,<music21.chord.Chord G3 F4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,2.250,171.625,<music21.chord.Chord B3 F4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,2.500,171.75,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,2.750,171.875,<music21.chord.Chord F4 F#4>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,3.000,172,<music21.chord.Chord E-3 F4>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,3.250,172.125,<music21.chord.Chord G3 F4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,3.500,172.25,<music21.chord.Chord B-3 F4>,"[0, 5]","[5, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,3.750,172.375,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,4.000,172.5,<music21.chord.Chord F4 G4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,4.250,172.625,<music21.chord.Chord F4 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
43,4.500,172.75,<music21.chord.Chord F4 D5>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
