Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
1,<music21.chord.Chord F#1 D#2>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,1,2
2,<music21.chord.Chord G#3 C#4 E4 G4 D-5 F5>,"[0, 3, 4, 6, 7]","[1, 4, 5, 7, 8]",Beatty_Musing_for_Piano.xml,Beatty,1,3
4,<music21.chord.Chord G#3 C#4 E4 G4 D-5 F5>,"[0, 3, 4, 6, 7]","[1, 4, 5, 7, 8]",Beatty_Musing_for_Piano.xml,Beatty,2,1
5.5,<music21.chord.Chord C#2 C#3 G4 D-5 F5>,"[0, 4, 6]","[1, 5, 7]",Beatty_Musing_for_Piano.xml,Beatty,2,2 1/2
6,<music21.chord.Chord C#2 C#3>,[0],[1],Beatty_Musing_for_Piano.xml,Beatty,2,3
7,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,Beatty,2,4
8,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,Beatty,3,1
9,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,Beatty,3,2
9.75,<music21.chord.Chord G-2 F3 D5 G#5 D6>,"[0, 3, 4, 6]","[2, 5, 6, 8]",Beatty_Musing_for_Piano.xml,Beatty,3,2 3/4
10,<music21.chord.Chord G-2 F3>,"[0, 1]","[5, 6]",Beatty_Musing_for_Piano.xml,Beatty,3,3
11,<music21.chord.Chord G-2 F3>,"[0, 1]","[5, 6]",Beatty_Musing_for_Piano.xml,Beatty,3,4
11.25,<music21.chord.Chord C#4 G#4 B4 F5 B-5 E6>,"[0, 1, 4, 6, 7, 9]","[4, 5, 8, 10, 11, 1]",Beatty_Musing_for_Piano.xml,Beatty,3,4 1/4
12,<music21.chord.Chord C#4 G#4 B4 F5 B-5 E6>,"[0, 1, 4, 6, 7, 9]","[4, 5, 8, 10, 11, 1]",Beatty_Musing_for_Piano.xml,Beatty,4,1
14,<music21.chord.Chord D-3 C4>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,Beatty,4,3
16,<music21.chord.Chord D-3 C4>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,Beatty,5,1
16.5,<music21.chord.Chord E-4 B-4 D5 G5 C#6 G6>,"[0, 3, 6, 7, 8]","[7, 10, 1, 2, 3]",Beatty_Musing_for_Piano.xml,Beatty,5,1 1/2
17.5,<music21.chord.Chord E-4 B-4 D5 G5 C#6 G6>,"[0, 3, 6, 7, 8]","[7, 10, 1, 2, 3]",Beatty_Musing_for_Piano.xml,Beatty,5,2 1/2
17.75,<music21.chord.Chord F#2 G5 C#6 G6>,"[0, 5, 6]","[1, 6, 7]",Beatty_Musing_for_Piano.xml,Beatty,5,2 3/4
18,<music21.chord.Chord F#1 G5 C#6 G6>,"[0, 5, 6]","[1, 6, 7]",Beatty_Musing_for_Piano.xml,Beatty,5,3
19,<music21.chord.Chord C3 G#3 C4 F#4 B4>,"[0, 2, 5, 6]","[6, 8, 11, 0]",Beatty_Musing_for_Piano.xml,Beatty,5,4
20,<music21.chord.Chord C3 G#3 C4 F#4 B4>,"[0, 2, 5, 6]","[6, 8, 11, 0]",Beatty_Musing_for_Piano.xml,Beatty,6,1
20.75,<music21.chord.Chord F#1 F#2 C4 F#4 B4>,"[0, 5, 6]","[6, 11, 0]",Beatty_Musing_for_Piano.xml,Beatty,6,1 3/4
21,<music21.chord.Chord F#1 F#2>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,6,2
22,<music21.chord.Chord F#1 F#2>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,6,3
22.125,<music21.chord.Chord G-3>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,6,3 1/8
22.25,<music21.chord.Chord B-3 C4 E4 G#4 D5>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Beatty_Musing_for_Piano.xml,Beatty,6,3 1/4
23,<music21.chord.Chord B-3 C4 E4 G#4 D5>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Beatty_Musing_for_Piano.xml,Beatty,6,4
24,<music21.chord.Chord E-1 E-2>,[0],[3],Beatty_Musing_for_Piano.xml,Beatty,7,1
25,<music21.chord.Chord E-1 E-2>,[0],[3],Beatty_Musing_for_Piano.xml,Beatty,7,2
25.5,<music21.chord.Chord B-3 E-4 F4 B4 D#5 B5>,"[0, 1, 5, 7]","[10, 11, 3, 5]",Beatty_Musing_for_Piano.xml,Beatty,7,2 1/2
26,<music21.chord.Chord B-3 E-4 F4 B4 D#5 B5>,"[0, 1, 5, 7]","[10, 11, 3, 5]",Beatty_Musing_for_Piano.xml,Beatty,7,3
27,<music21.chord.Chord B-3 E-4 F4>,"[0, 2, 7]","[3, 5, 10]",Beatty_Musing_for_Piano.xml,Beatty,7,4
27.25,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,Beatty,7,4 1/4
28,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,Beatty,8,1
28.5,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,Beatty,8,1 1/2
28.75,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, 6, 7, 8]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,Beatty,8,1 3/4
29,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, 6, 7, 8]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,Beatty,8,2
30,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, 6, 7, 8]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,Beatty,8,3
30.75,<music21.chord.Chord D-2 C3 D5 F#5 C6>,"[0, 1, 2, 6]","[0, 1, 2, 6]",Beatty_Musing_for_Piano.xml,Beatty,8,3 3/4
31,<music21.chord.Chord D-2 C3>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,Beatty,8,4
32,<music21.chord.Chord D-2 C3>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,Beatty,9,1
32.25,<music21.chord.Chord E-3 B3 C4 E4 A#4 E5>,"[0, 1, 2, 5, 6]","[10, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,Beatty,9,1 1/4
33,<music21.chord.Chord E-3 B3 C4 E4 A#4 E5>,"[0, 1, 2, 5, 6]","[10, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,Beatty,9,2
34,<music21.chord.Chord E-3 B3 C4 E4 G#4>,"[0, 3, 4, 7, 8]","[8, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,Beatty,9,3
35,<music21.chord.Chord E-3 B3 C4 E4 G#4>,"[0, 3, 4, 7, 8]","[8, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,Beatty,9,4
35.25,<music21.chord.Chord E-3 B3 C4 F#4>,"[0, 1, 4, 7]","[11, 0, 3, 6]",Beatty_Musing_for_Piano.xml,Beatty,9,4 1/4
35.5,<music21.chord.Chord C#3 G#3 B3 D4>,"[0, 3, 5, 6]","[8, 11, 1, 2]",Beatty_Musing_for_Piano.xml,Beatty,9,4 1/2
36,<music21.chord.Chord C#3 G#3 B3 D4>,"[0, 3, 5, 6]","[8, 11, 1, 2]",Beatty_Musing_for_Piano.xml,Beatty,10,1
37,<music21.chord.Chord C3 E-3 G3 C4 E-4>,"[0, 3, 7]","[0, 3, 7]",Beatty_Musing_for_Piano.xml,Beatty,10,2
38,<music21.chord.Chord C3 E-3 G3 C4 E-4>,"[0, 3, 7]","[0, 3, 7]",Beatty_Musing_for_Piano.xml,Beatty,10,3
38.75,<music21.chord.Chord F3 B3 C#4>,"[0, 2, 6]","[11, 1, 5]",Beatty_Musing_for_Piano.xml,Beatty,10,3 3/4
38.875,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, 2, 4, 6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,Beatty,10,3 7/8
39,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, 2, 4, 6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,Beatty,10,4
40,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, 2, 4, 6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,Beatty,11,1
40.5,<music21.chord.Chord B2 E-3 A3>,"[0, 2, 6]","[9, 11, 3]",Beatty_Musing_for_Piano.xml,Beatty,11,1 1/2
40.75,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, 4, 7]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,Beatty,11,1 3/4
41,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, 4, 7]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,Beatty,11,2
42,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, 4, 7]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,Beatty,11,3
42.5,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, 4, 7]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,Beatty,11,3 1/2
42.75,<music21.chord.Chord A2 C#3 E3 G3 A-3>,"[0, 3, 6, 7, 8]","[1, 4, 7, 8, 9]",Beatty_Musing_for_Piano.xml,Beatty,11,3 3/4
42.875,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,Beatty,11,3 7/8
43,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,Beatty,11,4
44,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,Beatty,12,1
44.5,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,Beatty,12,1 1/2
44.75,<music21.chord.Chord C3 G3 A-3>,"[0, 1, 5]","[7, 8, 0]",Beatty_Musing_for_Piano.xml,Beatty,12,1 3/4
44.875,<music21.chord.Chord C3 F3 G3>,"[0, 2, 7]","[5, 7, 0]",Beatty_Musing_for_Piano.xml,Beatty,12,1 7/8
45,<music21.chord.Chord F2 F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,Beatty,12,2
48,<music21.chord.Chord F2 F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,Beatty,13,1
49,<music21.chord.Chord F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,Beatty,13,2
50.75,<music21.chord.Chord F2 C3>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,Beatty,13,3 3/4
51,<music21.chord.Chord F3 A-3>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,Beatty,13,4
52.375,<music21.chord.Chord A-2 C3>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,14,1 3/8
52.625,<music21.chord.Chord G3 B-3>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,14,1 5/8
53,<music21.chord.Chord A#2 E3>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,14,2
53.25,<music21.chord.Chord G#3 D4>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,Beatty,14,2 1/4
54.5,<music21.chord.Chord C#3 G3>,"[0, 6]","[1, 7]",Beatty_Musing_for_Piano.xml,Beatty,14,3 1/2
54.75,<music21.chord.Chord B3 D#4>,"[0, 4]","[11, 3]",Beatty_Musing_for_Piano.xml,Beatty,14,3 3/4
55,<music21.chord.Chord E-3 A3>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,Beatty,14,4
55.25,<music21.chord.Chord D#4 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,14,4 1/4
55.625,<music21.chord.Chord F#3 B3>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,Beatty,14,4 5/8
55.875,<music21.chord.Chord F#3 B-4>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,14,4 7/8
56,<music21.chord.Chord F4>,[0],[5],Beatty_Musing_for_Piano.xml,Beatty,15,1
56.625,<music21.chord.Chord G#3 D4>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,Beatty,15,1 5/8
56.75,<music21.chord.Chord G#4 D5>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,Beatty,15,1 3/4
57,<music21.chord.Chord A#3>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,15,2
57.125,<music21.chord.Chord E4>,[0],[4],Beatty_Musing_for_Piano.xml,Beatty,15,2 1/8
57.25,<music21.chord.Chord E4 A4 D#5>,"[0, 1, 6]","[3, 4, 9]",Beatty_Musing_for_Piano.xml,Beatty,15,2 1/4
57.5,<music21.chord.Chord A4 D#5>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,Beatty,15,2 1/2
58,<music21.chord.Chord D-4 F4>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,Beatty,15,3
58.25,<music21.chord.Chord D-5 F5>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,Beatty,15,3 1/4
58.5,<music21.chord.Chord D-5 F5>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,Beatty,15,3 1/2
58.75,<music21.chord.Chord D#4 A4>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,Beatty,15,3 3/4
58.875,<music21.chord.Chord D#4 E-5 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,15,3 7/8
60.25,<music21.chord.Chord F#4 B4>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,Beatty,16,1 1/4
60.5,<music21.chord.Chord E5 A#5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,16,1 1/2
60.75,<music21.chord.Chord A-4 C5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,16,1 3/4
61,<music21.chord.Chord F#5 B5>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,Beatty,16,2
62,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,16,3
63,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,16,4
63.25,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,16,4 1/4
63.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,16,4 1/2
63.625,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,16,4 5/8
63.75,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,16,4 3/4
64,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,17,1
64.25,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,17,1 1/4
64.5,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,17,1 1/2
65,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,17,2
65.5,<music21.chord.Chord B5>,[0],[11],Beatty_Musing_for_Piano.xml,Beatty,17,2 1/2
65.625,<music21.chord.Chord C5 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,2 5/8
66,<music21.chord.Chord C5 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,3
67,<music21.chord.Chord C5 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,4
67.25,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,17,4 1/4
67.375,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,4 3/8
67.5,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,4 1/2
67.75,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,17,4 3/4
68,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,18,1
68.25,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,18,1 1/4
68.75,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,18,1 3/4
69,<music21.chord.Chord G4 B5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,Beatty,18,2
69.25,<music21.chord.Chord C5 B-5>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,18,2 1/4
69.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,18,2 1/2
70,<music21.chord.Chord C5 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,18,3
70.25,<music21.chord.Chord E-4 B-5>,"[0, 5]","[10, 3]",Beatty_Musing_for_Piano.xml,Beatty,18,3 1/4
70.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,18,3 1/2
70.75,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,18,3 3/4
71,<music21.chord.Chord B4 B-5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,Beatty,18,4
71.25,<music21.chord.Chord G#4 B-5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,18,4 1/4
71.5,<music21.chord.Chord G#4 B5>,"[0, 3]","[8, 11]",Beatty_Musing_for_Piano.xml,Beatty,18,4 1/2
71.75,<music21.chord.Chord B4 B-5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,Beatty,18,4 3/4
72,<music21.chord.Chord G#4 G#5>,[0],[8],Beatty_Musing_for_Piano.xml,Beatty,19,1
72.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,19,1 1/2
72.75,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,Beatty,19,1 3/4
73,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,Beatty,19,2
73.25,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,19,2 1/4
73.375,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,Beatty,19,2 3/8
73.5,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,Beatty,19,2 1/2
73.75,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,19,2 3/4
74,<music21.chord.Chord G#4 E-5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,Beatty,19,3
74.5,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,Beatty,19,3 1/2
74.75,<music21.chord.Chord B4 F5>,"[0, 6]","[5, 11]",Beatty_Musing_for_Piano.xml,Beatty,19,3 3/4
75,<music21.chord.Chord B4>,[0],[11],Beatty_Musing_for_Piano.xml,Beatty,19,4
76.5,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,20,1 1/2
77,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,20,2
77.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,20,2 1/2
78,<music21.chord.Chord B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,20,3
78.25,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,20,3 1/4
79,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,20,4
79.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,20,4 1/2
80,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,21,1
80.25,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,21,1 1/4
80.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,21,1 1/2
80.75,<music21.chord.Chord C5 B-5>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,21,1 3/4
81,<music21.chord.Chord G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,21,2
81.25,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,21,2 1/4
81.5,<music21.chord.Chord F#4 B-5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,21,2 1/2
82,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,Beatty,21,3
82.25,<music21.chord.Chord B-4 G5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,21,3 1/4
82.75,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,Beatty,21,3 3/4
83,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,21,4
83.5,<music21.chord.Chord E-4 G#5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,Beatty,21,4 1/2
83.875,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,21,4 7/8
84,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,22,1
84.25,<music21.chord.Chord E-4 F5>,"[0, 2]","[3, 5]",Beatty_Musing_for_Piano.xml,Beatty,22,1 1/4
84.5,<music21.chord.Chord G#4 E-5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,Beatty,22,1 1/2
85,<music21.chord.Chord C4 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,22,2
85.5,<music21.chord.Chord G4 C5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,22,2 1/2
86,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,22,3
86.5,<music21.chord.Chord G4 C5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,22,3 1/2
87,<music21.chord.Chord G#3 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,Beatty,22,4
87.75,<music21.chord.Chord F4 C5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,Beatty,22,4 3/4
88,<music21.chord.Chord F4 C5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,Beatty,23,1
88.5,<music21.chord.Chord C#4 E-5>,"[0, 2]","[1, 3]",Beatty_Musing_for_Piano.xml,Beatty,23,1 1/2
89,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,23,2
89.25,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,23,2 1/4
89.5,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,23,2 1/2
89.625,<music21.chord.Chord D4 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,23,2 5/8
89.75,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,23,2 3/4
90,<music21.chord.Chord D4 E-5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,23,3
90.25,<music21.chord.Chord G4 F5>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,Beatty,23,3 1/4
90.75,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,23,3 3/4
91,<music21.chord.Chord A4 G#5>,"[0, 1]","[8, 9]",Beatty_Musing_for_Piano.xml,Beatty,23,4
91.25,<music21.chord.Chord E4 B-5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,23,4 1/4
91.75,<music21.chord.Chord B-4 B5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,Beatty,23,4 3/4
92,<music21.chord.Chord F#4 B-5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,24,1
92.5,<music21.chord.Chord C5 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,24,1 1/2
92.75,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,24,1 3/4
93.25,<music21.chord.Chord C5 F5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,Beatty,24,2 1/4
93.5,<music21.chord.Chord G4 D6>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,24,2 1/2
93.75,<music21.chord.Chord D5 C6>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,24,2 3/4
94,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,24,3
94.25,<music21.chord.Chord G#4 B-5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,24,3 1/4
94.5,<music21.chord.Chord D5 A5>,"[0, 5]","[9, 2]",Beatty_Musing_for_Piano.xml,Beatty,24,3 1/2
95,<music21.chord.Chord G4 E6>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,Beatty,24,4
95.5,<music21.chord.Chord D5 E-6>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,24,4 1/2
95.75,<music21.chord.Chord G#4 C#6>,"[0, 5]","[8, 1]",Beatty_Musing_for_Piano.xml,Beatty,24,4 3/4
96,<music21.chord.Chord G#4 C#6>,"[0, 5]","[8, 1]",Beatty_Musing_for_Piano.xml,Beatty,25,1
96.25,<music21.chord.Chord C#5 C6>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,Beatty,25,1 1/4
96.75,<music21.chord.Chord E5 A5>,"[0, 5]","[4, 9]",Beatty_Musing_for_Piano.xml,Beatty,25,1 3/4
97,<music21.chord.Chord E5 A5>,"[0, 5]","[4, 9]",Beatty_Musing_for_Piano.xml,Beatty,25,2
97.125,<music21.chord.Chord E5 B-5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,25,2 1/8
97.25,<music21.chord.Chord C#5 B-5>,"[0, 3]","[10, 1]",Beatty_Musing_for_Piano.xml,Beatty,25,2 1/4
